Published Date,Account,Account Type,Campaign Name,Total Impressions,Total Engagements,Media Type
01-24-2023 14:46,General ,INSTAGRAM,N/A ,0,0,Text
01-24-2023 14:46,General ,INSTAGRAM,N/A ,0,0,Text
01-24-2023 14:46,General ,INSTAGRAM,N/A ,0,0,Text
01-24-2023 14:46,General ,INSTAGRAM,Community Engagement ,386,3,Video
01-24-2023 14:43,DOTA2,TWITTER,Community Engagement ,2658,207,Photo
01-24-2023 14:43,General ,FBPAGE,Community Engagement ,48472,12154,Photo
01-24-2023 14:25,DOTA2,TWITTER,Community Engagement ,167,2,Text
01-24-2023 14:06,DOTA2,TWITTER,Community Engagement ,2024,113,Text
01-24-2023 14:06,General ,YOUTUBE,Community Engagement ,993,31,Video
01-24-2023 14:02,General ,TWITTER,Community Engagement ,900,36,Text
01-24-2023 14:00,General ,TWITTER,Evil Exhibited ,215328,4320,Photo
01-24-2023 13:51,General ,FBPAGE,Community Engagement ,49693,13199,Photo
01-24-2023 13:50,DOTA2,TWITTER,Community Engagement ,4710,369,Photo
01-24-2023 13:46,General ,FBPAGE,Community Engagement ,28735,10943,Video
01-24-2023 13:45,DOTA2,TWITTER,Community Engagement ,4710,820,Video
01-24-2023 13:37,General ,INSTAGRAM,Community Engagement ,5015,0,Video
01-24-2023 13:36,General ,INSTAGRAM,Community Engagement ,5460,0,Photo
01-24-2023 13:34,General ,INSTAGRAM,Community Engagement ,5829,0,Photo
01-24-2023 13:34,General ,FBPAGE,Community Engagement ,0,0,Text
01-24-2023 13:33,General ,FBPAGE,Community Engagement ,0,0,Text
01-24-2023 13:31,DOTA2,TWITTER,Community Engagement ,99,0,Text
01-24-2023 13:30,General ,TIKTOK_BUSINESS,Community Engagement ,187,13,Video
01-24-2023 13:20,General ,FBPAGE,Community Engagement ,42461,5584,Photo
01-24-2023 13:19,DOTA2,TWITTER,Community Engagement ,3905,125,Photo
01-24-2023 13:05,General ,FBPAGE,Community Engagement ,0,0,Link
01-24-2023 13:05,DOTA2,TWITTER,Community Engagement ,1668,93,Photo
01-24-2023 13:05,General ,FBPAGE,Community Engagement ,39161,4822,Photo
01-24-2023 12:42,DOTA2,TWITTER,Community Engagement ,205,11,Text
01-24-2023 12:08,General ,YOUTUBE,Community Engagement ,763,27,Video
01-24-2023 12:04,General ,YOUTUBE,Community Engagement ,1127,25,Video
01-24-2023 12:00,General ,TWITTER,Community Engagement ,18112,559,Video
01-24-2023 11:48,General ,YOUTUBE,Community Engagement ,1028,47,Video
01-24-2023 11:46,General ,INSTAGRAM,Community Engagement ,13229,199,Video
01-24-2023 11:43,General ,TIKTOK_BUSINESS,Community Engagement ,381,41,Video
01-24-2023 11:14,General ,TWITTER,Community Engagement ,2486,69,Text
01-24-2023 11:00,General ,TWITTER,Community Engagement ,26253,439,Photo
01-24-2023 10:01,General ,TWITTER,Community Engagement ,1232,33,Text
01-24-2023 10:00,General ,TWITTER,Evil Exhibited ,449596,8764,Photo
01-24-2023 09:33,CSGO,TWITTER,Community Engagement ,212,8,Text
01-24-2023 09:10,CSGO,TWITTER,Community Engagement ,6662,371,Text
01-24-2023 09:08,General ,FBPAGE,Community Engagement ,0,0,Text
01-24-2023 08:54,General ,INSTAGRAM,Community Engagement ,4872,0,Photo
01-24-2023 08:53,CSGO,TWITTER,Community Engagement ,1652,35,Photo
01-24-2023 08:16,CSGO,TWITTER,Community Engagement ,740,47,Photo
01-24-2023 08:09,CSGO,TWITTER,Community Engagement ,21913,2833,Video
01-24-2023 08:00,DOTA2,TWITTER,Community Engagement ,1139,55,Photo
01-24-2023 08:00,General ,FBPAGE,Community Engagement ,0,0,Photo
01-24-2023 08:00,General ,FBPAGE,Community Engagement ,0,0,Photo
01-24-2023 08:00,DOTA2,TWITTER,Community Engagement ,5173,371,Photo
01-24-2023 08:00,General ,FBPAGE,Community Engagement ,8411,1445,Photo
01-24-2023 07:56,General ,INSTAGRAM,Community Engagement ,5002,0,Photo
01-24-2023 07:55,CSGO,TWITTER,Community Engagement ,2705,84,Photo
01-24-2023 07:45,CSGO,TWITTER,Community Engagement ,1456,70,Text
01-24-2023 07:44,CSGO,TWITTER,Community Engagement ,8513,1416,Video
01-24-2023 07:07,CSGO,TWITTER,N/A ,0,0,Video
01-24-2023 07:01,CSGO,TWITTER,Community Engagement ,8314,676,Video
01-24-2023 06:58,General ,INSTAGRAM,Community Engagement ,5070,0,Photo
01-24-2023 06:57,CSGO,TWITTER,Community Engagement ,2122,101,Photo
01-24-2023 06:33,CSGO,TWITTER,Community Engagement ,5939,623,Video
01-24-2023 06:23,CSGO,TWITTER,Community Engagement ,3659,468,Video
01-24-2023 06:01,General ,INSTAGRAM,Community Engagement ,5605,0,Photo
01-24-2023 06:01,CSGO,TWITTER,Community Engagement ,4710,138,Photo
01-23-2023 19:05,General ,TWITTER,Community Engagement ,341,18,Text
01-23-2023 15:57,DOTA2,TWITTER,N/A ,1541,224,Video
01-23-2023 15:57,General ,FBPAGE,N/A ,28137,4813,Video
01-23-2023 15:53,DOTA2,TWITTER,N/A ,0,0,Text
01-23-2023 14:31,General ,INSTAGRAM,N/A ,5368,0,Photo
01-23-2023 14:30,General ,TWITTER,Community Engagement ,21470,212,Photo
01-23-2023 14:16,General ,INSTAGRAM,N/A ,179,1,Video
01-23-2023 14:15,DOTA2,TWITTER,N/A ,542,13,Text
01-23-2023 14:14,General ,YOUTUBE,N/A ,5070,153,Video
01-23-2023 14:14,DOTA2,TWITTER,N/A ,622,18,Text
01-23-2023 14:10,General ,TIKTOK_BUSINESS,N/A ,1603,128,Video
01-23-2023 13:09,General ,INSTAGRAM,N/A ,6180,0,Photo
01-23-2023 13:09,General ,TWITTER,Community Engagement ,15715,103,Photo
01-23-2023 12:47,General ,TWITTER,N/A ,451,11,Text
01-23-2023 12:34,General ,FBPAGE,N/A ,0,0,Text
01-23-2023 12:33,General ,FBPAGE,N/A ,0,0,Text
01-23-2023 12:33,General ,FBPAGE,N/A ,0,0,Text
01-23-2023 12:33,General ,FBPAGE,N/A ,0,0,Text
01-23-2023 12:26,DOTA2,TWITTER,N/A ,69,8,Text
01-23-2023 12:23,General ,FBPAGE,N/A ,51864,8664,Photo
01-23-2023 12:22,DOTA2,TWITTER,N/A ,5056,329,Photo
01-23-2023 11:38,General ,FBPAGE,Community Engagement ,39880,2124,Photo
01-23-2023 11:00,General ,INSTAGRAM,Community Engagement ,38933,1360,Photo
01-23-2023 11:00,General ,TWITTER,Community Engagement ,120607,1910,Photo
01-23-2023 09:55,CSGO,TWITTER,N/A ,372,14,Text
01-23-2023 09:34,General ,TIKTOK_BUSINESS,N/A ,470,54,Video
01-23-2023 09:20,General ,INSTAGRAM,N/A ,0,0,Text
01-23-2023 09:20,General ,INSTAGRAM,N/A ,0,0,Text
01-23-2023 09:20,General ,INSTAGRAM,N/A ,0,0,Text
01-23-2023 09:19,General ,INSTAGRAM,N/A ,13477,192,Video
01-23-2023 08:46,General ,TWITTER,N/A ,1716,20,Text
01-22-2023 21:32,Content Creators,YOUTUBE,N/A ,0,0,Text
01-22-2023 20:31,CSGO,TWITTER,N/A ,0,0,Text
01-22-2023 20:31,CSGO,TWITTER,N/A ,0,0,Text
01-22-2023 20:31,CSGO,TWITTER,N/A ,0,0,Text
01-22-2023 19:30,General ,FBPAGE,Community Engagement ,15207,1098,Video
01-22-2023 18:56,General ,TWITTER,Community Engagement ,25487,164,Text
01-22-2023 17:23,General ,TWITTER,N/A ,5406,78,Text
01-22-2023 17:14,DOTA2,TWITTER,N/A ,210,4,Text
01-22-2023 17:11,General ,FBPAGE,N/A ,43692,11795,Photo
01-22-2023 17:11,DOTA2,TWITTER,N/A ,3089,280,Photo
01-22-2023 17:05,General ,INSTAGRAM,N/A ,7643,0,Photo
01-22-2023 17:04,General ,FBPAGE,Community Engagement ,30556,2130,Photo
01-22-2023 17:03,General ,FBPAGE,N/A ,40580,6751,Photo
01-22-2023 17:02,DOTA2,TWITTER,N/A ,5846,368,Photo
01-22-2023 16:53,General ,FBPAGE,N/A ,0,0,Text
01-22-2023 16:51,General ,FBPAGE,N/A ,0,0,Text
01-22-2023 16:35,General ,FBPAGE,N/A ,0,0,Text
01-22-2023 16:34,General ,FBPAGE,N/A ,0,0,Text
01-22-2023 16:34,General ,FBPAGE,N/A ,0,0,Text
01-22-2023 16:14,General ,FBPAGE,N/A ,45193,7531,Photo
01-22-2023 16:13,DOTA2,TWITTER,N/A ,2495,161,Photo
01-22-2023 15:54,General ,FBPAGE,N/A ,32649,4202,Text
01-22-2023 15:53,DOTA2,TWITTER,N/A ,3431,195,Text
01-22-2023 15:23,General ,FBPAGE,N/A ,0,0,Text
01-22-2023 15:21,General ,FBPAGE,N/A ,0,0,Text
01-22-2023 15:14,General ,FBPAGE,N/A ,0,0,Link
01-22-2023 15:13,General ,FBPAGE,N/A ,39541,6427,Photo
01-22-2023 15:13,DOTA2,TWITTER,N/A ,2498,149,Photo
01-22-2023 15:12,General ,INSTAGRAM,N/A ,8523,0,Photo
01-22-2023 15:12,General ,FBPAGE,Community Engagement ,13907,331,Photo
01-22-2023 15:02,General ,TWITTER,N/A ,1330,22,Text
01-22-2023 15:00,General ,TWITTER,N/A ,778,9,Text
01-22-2023 14:33,General ,INSTAGRAM,N/A ,0,0,Text
01-22-2023 14:33,General ,INSTAGRAM,N/A ,0,0,Text
01-22-2023 14:33,General ,INSTAGRAM,N/A ,0,0,Text
01-22-2023 14:32,General ,INSTAGRAM,N/A ,11912,205,Video
01-22-2023 14:30,General ,INSTAGRAM,Community Engagement ,18361,900,Photo
01-22-2023 13:44,General ,YOUTUBE,N/A ,533,23,Video
01-22-2023 13:31,General ,TIKTOK_BUSINESS,N/A ,767,88,Video
01-22-2023 13:21,General ,INSTAGRAM,N/A ,0,0,Video
01-22-2023 13:21,General ,INSTAGRAM,N/A ,0,0,Video
01-22-2023 13:01,General ,YOUTUBE,N/A ,0,0,Text
01-22-2023 12:51,DOTA2,TWITTER,N/A ,1621,104,Photo
01-22-2023 11:32,General ,TIKTOK_BUSINESS,N/A ,367,22,Video
01-22-2023 11:05,General ,TWITTER,N/A ,156,5,Text
01-22-2023 11:04,General ,TWITTER,N/A ,329,9,Link
01-22-2023 11:04,General ,TWITTER,Community Engagement ,38750,2215,Video
01-22-2023 09:58,General ,FBPAGE,N/A ,0,0,Photo
01-22-2023 09:58,General ,FBPAGE,N/A ,0,0,Photo
01-22-2023 09:58,DOTA2,TWITTER,N/A ,911,56,Photo
01-22-2023 09:58,DOTA2,TWITTER,N/A ,3735,254,Photo
01-22-2023 09:57,General ,FBPAGE,N/A ,34648,5415,Photo
01-22-2023 09:00,General ,TWITTER,Community Engagement ,25169,288,Photo
01-22-2023 09:00,General ,FBPAGE,Community Engagement ,40101,2520,Photo
01-21-2023 19:18,General ,INSTAGRAM,N/A ,4888,0,Photo
01-21-2023 18:45,General ,INSTAGRAM,N/A ,4827,0,Photo
01-21-2023 18:44,General ,TWITTER,Community Engagement ,15100,106,Photo
01-21-2023 17:59,General ,TWITTER,N/A ,1805,46,Video
01-21-2023 17:54,General ,TWITTER,Community Engagement ,25422,1593,Photo
01-21-2023 17:52,General ,TWITTER,N/A ,4079,51,Text
01-21-2023 17:51,General ,TWITTER,N/A ,0,0,Photo
01-21-2023 17:48,General ,YOUTUBE,N/A ,2931,199,Video
01-21-2023 17:05,General ,INSTAGRAM,N/A ,4318,0,Photo
01-21-2023 17:04,General ,TWITTER,Community Engagement ,14809,109,Photo
01-21-2023 15:02,General ,INSTAGRAM,N/A ,0,0,Photo
01-21-2023 15:02,General ,INSTAGRAM,N/A ,0,0,Photo
01-21-2023 15:01,General ,INSTAGRAM,N/A ,3945,0,Video
01-21-2023 15:00,General ,TWITTER,N/A ,26261,777,Video
01-21-2023 13:12,General ,INSTAGRAM,N/A ,0,0,Photo
01-21-2023 13:12,General ,INSTAGRAM,N/A ,0,0,Photo
01-21-2023 13:11,General ,INSTAGRAM,N/A ,3981,0,Photo
01-21-2023 13:08,General ,INSTAGRAM,N/A ,0,0,Photo
01-21-2023 13:08,General ,INSTAGRAM,N/A ,0,0,Photo
01-21-2023 13:08,General ,INSTAGRAM,N/A ,0,0,Photo
01-21-2023 13:08,General ,INSTAGRAM,N/A ,0,0,Photo
01-21-2023 13:08,General ,INSTAGRAM,N/A ,0,0,Photo
01-21-2023 13:08,General ,INSTAGRAM,N/A ,0,0,Photo
01-21-2023 13:08,General ,INSTAGRAM,N/A ,0,0,Photo
01-21-2023 13:08,General ,INSTAGRAM,N/A ,4076,0,Video
01-21-2023 13:07,General ,INSTAGRAM,N/A ,4175,0,Video
01-21-2023 13:07,General ,INSTAGRAM,N/A ,0,0,Photo
01-21-2023 13:07,General ,INSTAGRAM,N/A ,4303,0,Video
01-21-2023 13:07,General ,INSTAGRAM,N/A ,4543,0,Photo
01-21-2023 13:06,General ,TWITTER,N/A ,64614,4268,Mixed
01-21-2023 09:43,General ,INSTAGRAM,N/A ,4552,0,Photo
01-21-2023 09:42,CSGO,TWITTER,N/A ,1574,62,Photo
01-21-2023 08:59,General ,INSTAGRAM,N/A ,4903,0,Photo
01-21-2023 08:48,CSGO,TWITTER,N/A ,1963,32,Photo
01-21-2023 08:44,CSGO,TWITTER,N/A ,3213,431,Video
01-21-2023 08:37,CSGO,TWITTER,N/A ,1858,225,Video
01-21-2023 07:44,CSGO,TWITTER,Community Engagement ,2748,88,Photo
01-21-2023 07:44,General ,INSTAGRAM,N/A ,6012,0,Photo
01-21-2023 05:00,CSGO,TWITTER,Community Engagement ,8878,930,Video
01-20-2023 15:33,Content Creators,YOUTUBE,N/A ,1676,56,Video
01-20-2023 15:33,Content Creators,YOUTUBE,N/A ,2031,130,Video
01-20-2023 15:33,Content Creators,YOUTUBE,N/A ,225,15,Video
01-20-2023 15:33,Content Creators,YOUTUBE,N/A ,349,23,Video
01-20-2023 15:33,Content Creators,YOUTUBE,N/A ,341,14,Video
01-20-2023 15:33,Content Creators,YOUTUBE,N/A ,2256,80,Video
01-20-2023 15:33,Content Creators,YOUTUBE,N/A ,389,16,Video
01-19-2023 17:30,DOTA2,TWITTER,N/A ,2529,334,Photo
01-19-2023 17:30,General ,FBPAGE,N/A ,16066,1447,Photo
01-19-2023 17:30,General ,FBPAGE,N/A ,16066,1447,Photo
01-19-2023 17:30,General ,FBPAGE,N/A ,32131,2892,Photo
01-19-2023 17:20,DOTA2,TWITTER,N/A ,499,5,Text
01-19-2023 17:12,DOTA2,TWITTER,N/A ,5825,503,Photo
01-19-2023 17:12,General ,FBPAGE,N/A ,54064,19836,Photo
01-19-2023 17:09,DOTA2,TWITTER,N/A ,2609,123,Text
01-19-2023 17:03,General ,INSTAGRAM,N/A ,6162,0,Photo
01-19-2023 17:02,General ,FBPAGE,N/A ,50656,12539,Photo
01-19-2023 17:02,General ,FBPAGE,Community Engagement ,26131,1719,Photo
01-19-2023 17:01,DOTA2,TWITTER,N/A ,5688,441,Photo
01-19-2023 16:58,DOTA2,TWITTER,N/A ,4421,813,Video
01-19-2023 16:56,General ,FBPAGE,N/A ,41106,11339,Video
01-19-2023 16:07,General ,TWITTER,N/A ,3355,49,Text
01-19-2023 15:53,General ,FBPAGE,N/A ,34311,3844,Text
01-19-2023 15:53,DOTA2,TWITTER,N/A ,2254,104,Text
01-19-2023 15:50,General ,FBPAGE,N/A ,50391,20177,Photo
01-19-2023 15:49,DOTA2,TWITTER,N/A ,5392,1369,Photo
01-19-2023 15:40,CSGO,TWITTER,Community Engagement ,14420,835,Photo
01-19-2023 15:19,General ,FBPAGE,N/A ,35546,4192,Text
01-19-2023 15:19,DOTA2,TWITTER,N/A ,2505,108,Text
01-19-2023 14:47,DOTA2,TWITTER,N/A ,535,15,Text
01-19-2023 14:41,General ,FBPAGE,N/A ,29562,4153,Text
01-19-2023 14:41,DOTA2,TWITTER,N/A ,2647,155,Text
01-19-2023 14:39,General ,FBPAGE,Community Engagement ,51020,12408,Photo
01-19-2023 14:38,General ,FBPAGE,N/A ,0,0,Text
01-19-2023 14:36,DOTA2,TWITTER,N/A ,1518,113,Photo
01-19-2023 14:36,General ,FBPAGE,N/A ,43290,19652,Photo
01-19-2023 14:34,General ,FBPAGE,N/A ,39364,8207,Video
01-19-2023 14:33,DOTA2,TWITTER,N/A ,1205,170,Video
01-19-2023 14:25,General ,FBPAGE,N/A ,35794,20721,Photo
01-19-2023 14:24,DOTA2,TWITTER,N/A ,1238,115,Photo
01-19-2023 14:24,General ,FBPAGE,Community Engagement ,30869,2775,Photo
01-19-2023 13:56,DOTA2,TWITTER,N/A ,1250,77,Photo
01-19-2023 13:51,General ,FBPAGE,N/A ,24479,3487,Photo
01-19-2023 13:38,General ,FBPAGE,N/A ,0,0,Link
01-19-2023 13:38,DOTA2,TWITTER,N/A ,1696,103,Photo
01-19-2023 13:38,General ,FBPAGE,N/A ,42489,6597,Photo
01-19-2023 13:37,General ,FBPAGE,Community Engagement ,12150,445,Photo
01-19-2023 13:37,General ,INSTAGRAM,N/A ,5951,0,Photo
01-19-2023 12:30,General ,TWITTER,Evil Exhibited ,449052,7882,Photo
01-19-2023 11:20,General ,TWITTER,N/A ,486,32,Text
01-19-2023 10:09,General ,INSTAGRAM,N/A ,0,0,Photo
01-19-2023 10:09,General ,INSTAGRAM,N/A ,0,0,Photo
01-19-2023 10:09,General ,INSTAGRAM,N/A ,0,0,Photo
01-19-2023 10:09,General ,INSTAGRAM,N/A ,5560,0,Photo
01-19-2023 10:08,General ,INSTAGRAM,N/A ,0,0,Photo
01-19-2023 10:08,General ,INSTAGRAM,N/A ,5702,0,Photo
01-19-2023 10:08,General ,INSTAGRAM,N/A ,5796,0,Photo
01-19-2023 10:08,General ,INSTAGRAM,N/A ,5971,0,Photo
01-19-2023 09:55,General ,TWITTER,N/A ,0,0,Photo
01-19-2023 09:40,CSGO,TWITTER,N/A ,28358,2295,Photo
01-19-2023 09:38,General ,INSTAGRAM,N/A ,6157,0,Photo
01-19-2023 09:38,CSGO,TWITTER,N/A ,34775,1883,Photo
01-19-2023 09:30,CSGO,TWITTER,N/A ,7792,1258,Video
01-19-2023 08:38,General ,FBPAGE,N/A ,0,0,Photo
01-19-2023 08:38,General ,FBPAGE,N/A ,52862,10412,Photo
01-19-2023 08:37,DOTA2,TWITTER,N/A ,1114,63,Photo
01-19-2023 08:37,DOTA2,TWITTER,N/A ,5464,365,Photo
01-19-2023 08:19,CSGO,TWITTER,N/A ,10114,1191,Video
01-19-2023 08:15,General ,INSTAGRAM,N/A ,6301,0,Photo
01-19-2023 08:13,CSGO,TWITTER,N/A ,4270,138,Photo
01-19-2023 08:08,CSGO,TWITTER,N/A ,8987,1228,Video
01-19-2023 07:38,CSGO,TWITTER,N/A ,5352,701,Video
01-19-2023 07:18,CSGO,TWITTER,N/A ,1305,15,Text
01-19-2023 07:17,CSGO,TWITTER,N/A ,7649,768,Video
01-19-2023 06:58,General ,INSTAGRAM,N/A ,6656,0,Photo
01-19-2023 06:57,CSGO,TWITTER,N/A ,1983,63,Photo
01-19-2023 06:02,General ,FBPAGE,N/A ,5,44,Photo
01-19-2023 06:02,General ,FBPAGE,N/A ,40,23,Photo
01-19-2023 06:02,General ,FBPAGE,N/A ,0,0,Album
01-19-2023 06:02,General ,FBPAGE,N/A ,0,0,Album
01-19-2023 06:02,General ,FBPAGE,N/A ,0,0,Album
01-19-2023 06:02,General ,FBPAGE,N/A ,20,8,Album
01-19-2023 06:00,CSGO,TWITTER,Community Engagement ,6161,162,Photo
01-19-2023 06:00,General ,INSTAGRAM,N/A ,8024,0,Photo
01-18-2023 15:58,CSGO,TWITTER,N/A ,0,0,Photo
01-18-2023 14:06,CSGO,TWITTER,N/A ,32891,3719,Video
01-18-2023 10:58,General ,FBPAGE,N/A ,33842,10296,Video
01-18-2023 10:58,DOTA2,TWITTER,N/A ,10312,824,Video
01-17-2023 17:42,General ,TWITTER,N/A ,0,0,Text
01-17-2023 17:25,General ,FBPAGE,N/A ,47757,13729,Photo
01-17-2023 17:24,DOTA2,TWITTER,N/A ,7022,578,Photo
01-17-2023 17:21,General ,INSTAGRAM,N/A ,8375,0,Photo
01-17-2023 17:20,General ,FBPAGE,Community Engagement ,19780,2183,Photo
01-17-2023 17:18,DOTA2,TWITTER,N/A ,4091,335,Photo
01-17-2023 17:18,General ,FBPAGE,N/A ,50365,11250,Photo
01-17-2023 17:13,General ,FBPAGE,N/A ,186100,30082,Video
01-17-2023 17:13,DOTA2,TWITTER,N/A ,7987,909,Video
01-17-2023 17:09,General ,FBPAGE,N/A ,0,0,Text
01-17-2023 17:08,General ,FBPAGE,N/A ,0,0,Text
01-17-2023 16:57,General ,FBPAGE,N/A ,28273,5795,Video
01-17-2023 16:56,DOTA2,TWITTER,N/A ,1670,276,Video
01-17-2023 16:29,DOTA2,TWITTER,N/A ,2121,325,Video
01-17-2023 16:28,General ,FBPAGE,N/A ,66029,9579,Video
01-17-2023 16:19,DOTA2,TWITTER,N/A ,1439,74,Text
01-17-2023 16:18,General ,FBPAGE,N/A ,18212,2763,Video
01-17-2023 16:17,DOTA2,TWITTER,N/A ,4164,298,Video
01-17-2023 16:10,General ,FBPAGE,N/A ,0,0,Text
01-17-2023 16:08,General ,FBPAGE,N/A ,37281,7025,Photo
01-17-2023 16:06,DOTA2,TWITTER,N/A ,4598,181,Photo
01-17-2023 16:02,General ,FBPAGE,N/A ,34889,7422,Text
01-17-2023 16:02,DOTA2,TWITTER,N/A ,2536,139,Text
01-17-2023 15:38,General ,FBPAGE,Community Engagement ,8623,592,Photo
01-17-2023 15:29,General ,INSTAGRAM,N/A ,10232,0,Photo
01-17-2023 15:28,General ,FBPAGE,N/A ,0,0,Link
01-17-2023 15:27,General ,FBPAGE,N/A ,32342,3744,Photo
01-17-2023 15:27,DOTA2,TWITTER,N/A ,8755,402,Photo
01-17-2023 15:15,CSGO,TWITTER,N/A ,322,5,Text
01-17-2023 15:00,CSGO,TWITTER,Community Engagement ,82237,1505,Photo
01-17-2023 14:01,General ,TWITTER,N/A ,557,38,Video
01-17-2023 14:00,General ,TWITTER,Community Engagement ,28884,1102,Photo
01-17-2023 12:00,General,LINKEDIN_COMPANY,N/A ,5270,121,Photo
01-17-2023 12:00,General ,TWITTER,N/A ,34946,920,Photo
01-17-2023 11:45,DOTA2,TWITTER,N/A ,967,25,Video
01-17-2023 11:42,DOTA2,TWITTER,N/A ,1267,50,Text
01-17-2023 11:28,General ,FBPAGE,N/A ,0,0,Text
01-17-2023 11:27,General ,FBPAGE,N/A ,0,0,Text
01-17-2023 11:26,General ,FBPAGE,N/A ,0,0,Text
01-17-2023 11:25,General ,FBPAGE,N/A ,0,0,Text
01-17-2023 11:22,General ,TWITTER,N/A ,6896,311,Video
01-17-2023 10:27,General ,FBPAGE,N/A ,0,0,Text
01-17-2023 10:04,CSGO,TWITTER,N/A ,0,0,Video
01-17-2023 10:00,General ,FBPAGE,N/A ,28557,5986,Video
01-17-2023 10:00,General ,TWITTER,Community Engagement ,153426,2707,Video
01-17-2023 10:00,General ,FBPAGE,Community Engagement ,47822,1367,Video
01-17-2023 10:00,DOTA2,TWITTER,N/A ,10818,739,Video
01-17-2023 10:00,General ,INSTAGRAM,N/A ,29426,1156,Video
01-17-2023 09:14,General ,FBPAGE,N/A ,0,0,Photo
01-17-2023 09:14,General ,FBPAGE,N/A ,0,0,Photo
01-17-2023 09:13,DOTA2,TWITTER,N/A ,1257,102,Photo
01-17-2023 09:13,DOTA2,TWITTER,N/A ,2459,154,Photo
01-17-2023 09:13,General ,FBPAGE,N/A ,50700,7510,Photo
01-16-2023 10:45,General ,FBPAGE,N/A ,0,0,Text
01-16-2023 10:04,General ,FBPAGE,N/A ,40906,7083,Photo
01-16-2023 10:02,DOTA2,TWITTER,N/A ,3030,257,Photo
01-16-2023 09:00,General ,TWITTER,N/A ,22325,57,Link
01-15-2023 09:00,CSGO,TWITTER,Community Engagement ,204908,5013,Photo
01-14-2023 10:00,DOTA2,TWITTER,N/A ,5680,477,Photo
01-13-2023 15:05,General ,INSTAGRAM,N/A ,0,0,Photo
01-13-2023 15:05,General ,INSTAGRAM,N/A ,0,0,Photo
01-13-2023 15:05,General ,INSTAGRAM,N/A ,0,0,Photo
01-13-2023 15:04,General ,INSTAGRAM,N/A ,5355,0,Video
01-13-2023 15:00,General ,TWITTER,N/A ,15447,133,Text
01-13-2023 15:00,General ,TWITTER,N/A ,27952,1382,Video
01-13-2023 12:44,General ,INSTAGRAM,N/A ,0,0,Photo
01-13-2023 12:44,General ,INSTAGRAM,N/A ,0,0,Photo
01-13-2023 12:44,General ,INSTAGRAM,N/A ,5022,0,Photo
01-13-2023 12:44,General ,INSTAGRAM,N/A ,0,0,Photo
01-13-2023 12:44,General ,INSTAGRAM,N/A ,0,0,Photo
01-13-2023 12:44,General ,INSTAGRAM,N/A ,5182,0,Video
01-13-2023 12:42,General ,INSTAGRAM,N/A ,0,0,Photo
01-13-2023 12:42,General ,INSTAGRAM,N/A ,5382,0,Video
01-13-2023 12:42,General ,INSTAGRAM,N/A ,0,0,Photo
01-13-2023 12:42,General ,INSTAGRAM,N/A ,0,0,Photo
01-13-2023 12:41,General ,INSTAGRAM,N/A ,6149,0,Photo
01-13-2023 12:37,General ,TWITTER,N/A ,2560,105,Photo
01-13-2023 12:33,General ,TWITTER,N/A ,2682,124,Photo
01-13-2023 12:32,General ,TWITTER,N/A ,32512,1311,Photo
01-12-2023 13:46,General ,TWITTER,N/A ,19049,239,Photo
01-12-2023 12:52,General ,FBPAGE,N/A ,0,0,Text
01-12-2023 12:52,General ,TWITTER,N/A ,2760,58,Text
01-12-2023 12:00,General ,FBPAGE,N/A ,0,0,Text
01-12-2023 11:57,DOTA2,TWITTER,N/A ,521,3,Text
01-12-2023 11:53,General ,FBPAGE,N/A ,0,0,Text
01-12-2023 11:51,DOTA2,TWITTER,N/A ,424,16,Text
01-12-2023 11:49,DOTA2,TWITTER,N/A ,0,0,Video
01-12-2023 11:48,General ,FBPAGE,N/A ,136126,23543,Photo
01-12-2023 11:47,DOTA2,TWITTER,N/A ,8840,469,Photo
01-12-2023 11:47,General ,INSTAGRAM,N/A ,8746,0,Photo
01-12-2023 11:45,General ,FBPAGE,Community Engagement ,45130,6516,Photo
01-12-2023 11:43,DOTA2,TWITTER,N/A ,2121,133,Text
